partida_id,arquivo_demo,mapa_id,data_hora,rank_medio
5138,synth_281912183951417520_9688030946.dem,1,05/20/2018 01:26:00 PM,11.0
5139,synth_323613011587985304_9768775931.dem,4,05/03/2018 04:54:00 PM,7.8
5140,synth_509346989723683459_7341256387.dem,17,07/02/2018 08:31:00 AM,8.2
5141,synth_731963896908920700_6780867678.dem,14,07/12/2018 05:53:00 PM,9.0
5142,synth_612006898858678032_2356075216.dem,6,03/23/2018 08:57:00 PM,16.4
5143,synth_793850875738685881_9349974265.dem,19,02/25/2018 10:51:00 AM,15.6
5144,synth_987483159619697782_6973044362.dem,13,04/29/2018 08:55:00 PM,17.7
5145,synth_948264033103292983_1343222713.dem,17,01/02/2018 11:16:00 AM,17.6
5146,synth_983660237807930709_1764907803.dem,14,11/19/2017 09:14:00 AM,9.7
5147,synth_366629414048911913_1889557318.dem,8,01/27/2018 09:27:00 PM,14.8
5148,synth_618066362585002171_2155375290.dem,19,06/09/2018 09:02:00 PM,7.9
5149,synth_266086566569210468_8929647489.dem,5,08/04/2018 09:11:00 PM,13.2
5150,synth_606427556973588818_9060328563.dem,2,11/11/2017 10:15:00 PM,13.8
5151,synth_503936036372795023_7089101960.dem,7,02/26/2018 08:08:00 PM,7.7
5152,synth_398441502046146457_5780769769.dem,7,12/10/2017 09:28:00 PM,12.7
5153,synth_213008268632571929_7741815679.dem,9,04/15/2018 08:32:00 AM,8.1
5154,synth_165096505189533503_9642048584.dem,21,09/30/2018 09:50:00 PM,17.1
5155,synth_194236378129002300_4391018931.dem,4,02/06/2018 11:14:00 AM,6.8
5156,synth_776143808104463299_4808212792.dem,8,06/04/2018 01:24:00 PM,13.3
5157,synth_711862584628432441_2154167244.dem,15,10/08/2017 01:43:00 PM,11.3
5158,synth_774087085798866739_7332097567.dem,20,10/19/2017 02:44:00 AM,5.7
5159,synth_305158972016341779_1988526972.dem,3,01/09/2018 03:46:00 PM,18.0
5160,synth_404719673462208483_8152511198.dem,16,06/03/2018 11:11:00 AM,9.1
5161,synth_483365024705462390_6901431893.dem,9,10/24/2017 07:46:00 PM,9.2
5162,synth_445592897139413159_6883346996.dem,9,09/19/2018 09:58:00 AM,8.0
5163,synth_338112524009969226_8135744110.dem,19,10/04/2017 06:19:00 PM,17.8
5164,synth_525205464039482568_4492057690.dem,11,12/28/2017 05:16:00 PM,11.2
5165,synth_907980733410983510_6720490407.dem,18,12/30/2017 12:45:00 PM,12.5
5166,synth_108459263602888519_4140993375.dem,13,06/27/2018 07:15:00 AM,12.1
5167,synth_545367907450782509_4546799580.dem,9,06/29/2018 09:04:00 PM,7.9
5168,synth_150895112252496465_1840826827.dem,15,01/29/2018 01:00:00 AM,6.8
5169,synth_670971996932336742_1321243812.dem,7,08/31/2018 04:50:00 PM,8.5
5170,synth_100525049394464166_5830894063.dem,19,04/28/2018 06:14:00 AM,14.0
5171,synth_187580070877870166_4461876921.dem,3,10/03/2017 01:39:00 AM,5.5
5172,synth_228246042887510426_9741544017.dem,3,01/16/2018 12:09:00 AM,17.3
5173,synth_644182462934768865_1741124441.dem,15,02/06/2018 06:11:00 PM,14.2
5174,synth_267131912111145581_3353052745.dem,18,09/16/2018 03:38:00 AM,17.9
5175,synth_271832041060659167_4675609090.dem,11,02/10/2018 06:07:00 AM,8.5
5176,synth_567139459264331189_6109996899.dem,5,09/23/2018 03:22:00 AM,8.8
5177,synth_664678604504346478_4584350614.dem,12,04/26/2018 06:25:00 PM,16.7
5178,synth_459667568827201683_5401023691.dem,12,01/23/2018 09:29:00 AM,6.5
5179,synth_245169424663562478_3722043616.dem,5,01/29/2018 06:22:00 PM,14.1
5180,synth_171742744204287703_2811689086.dem,3,04/26/2018 03:13:00 PM,8.2
5181,synth_981209224249831081_8153077633.dem,14,06/02/2018 03:58:00 PM,10.5
5182,synth_959243521668773427_1076377818.dem,11,02/04/2018 04:41:00 AM,14.1
5183,synth_172340921024066947_8010372844.dem,10,09/01/2018 05:14:00 PM,13.8
5184,synth_952910005279965756_9980457653.dem,7,04/06/2018 06:27:00 AM,6.5
5185,synth_639571984325744820_6172038102.dem,20,01/05/2018 06:35:00 AM,15.0
5186,synth_765788010785406571_5572274166.dem,14,06/30/2018 08:52:00 PM,8.8
5187,synth_649934623125203671_9784900602.dem,18,05/24/2018 10:49:00 PM,10.4
5188,synth_757058831728899514_3450048596.dem,16,06/14/2018 12:35:00 AM,9.7
5189,synth_407367516461986487_2447391518.dem,2,04/28/2018 04:27:00 PM,8.0
5190,synth_884615486726169699_2135699059.dem,21,08/10/2018 04:37:00 PM,7.7
5191,synth_399346913652590540_9369565654.dem,11,10/08/2017 01:27:00 AM,12.7
5192,synth_577843895696826403_1425963360.dem,11,05/24/2018 05:39:00 AM,15.7
5193,synth_341255029025108389_5218524772.dem,21,08/19/2018 11:17:00 AM,15.4
5194,synth_908143698287569643_4461595080.dem,5,12/22/2017 05:45:00 PM,9.1
5195,synth_889969222985580194_9109668622.dem,7,09/18/2018 04:46:00 AM,8.5
5196,synth_163180412068278663_2312038014.dem,7,12/31/2017 04:19:00 PM,15.5
5197,synth_241199606060048564_5495210656.dem,18,11/08/2017 02:02:00 PM,11.1
5198,synth_704319531382872944_8927888091.dem,11,06/24/2018 05:45:00 AM,13.8
5199,synth_973617967266086206_1257917182.dem,10,05/20/2018 06:41:00 PM,12.0
5200,synth_228866312667437727_8475650265.dem,6,06/11/2018 03:36:00 AM,13.7
5201,synth_345346076810893596_8960010819.dem,10,10/23/2017 08:56:00 AM,10.5
5202,synth_484662251756392126_4144096182.dem,21,02/11/2018 08:14:00 PM,6.2
5203,synth_480311703418101217_1889212440.dem,13,09/10/2018 05:36:00 AM,15.1
5204,synth_273061525045805190_8399986392.dem,16,05/04/2018 12:02:00 AM,7.0
5205,synth_908013653932045769_3710113693.dem,3,07/30/2018 01:03:00 AM,7.0
5206,synth_118482818127893666_7049058942.dem,6,08/21/2018 05:03:00 PM,13.6
5207,synth_250279781875554723_1122288007.dem,18,04/03/2018 05:14:00 PM,11.6
5208,synth_862469697204395785_1782488062.dem,9,01/10/2018 04:58:00 AM,11.4
5209,synth_192664382798895535_4398930009.dem,9,12/13/2017 01:00:00 AM,9.3
5210,synth_894814006964523203_3030436692.dem,20,10/03/2017 02:47:00 PM,7.7
5211,synth_805431726681978607_2600773600.dem,17,08/26/2018 11:15:00 PM,7.0
5212,synth_805499791667697702_8353107933.dem,19,06/12/2018 02:39:00 AM,14.9
5213,synth_248968324901424866_5928139809.dem,3,11/10/2017 02:37:00 PM,13.2
5214,synth_873322364302092308_7413915667.dem,5,06/21/2018 09:10:00 AM,15.5
5215,synth_640601741081023001_4291230471.dem,10,09/19/2018 01:02:00 AM,16.7
5216,synth_469537995227945179_1765831420.dem,21,12/11/2017 04:58:00 AM,7.1
5217,synth_471780894172012024_7473521119.dem,12,03/26/2018 07:08:00 AM,16.2
5218,synth_783570456942395705_1368125786.dem,2,03/22/2018 04:26:00 AM,16.7
5219,synth_656775457798545461_7589291275.dem,11,09/04/2018 12:27:00 PM,6.4
5220,synth_250670116973264908_8580501427.dem,4,12/15/2017 02:51:00 AM,15.7
5221,synth_724230541923832102_4990836461.dem,16,01/15/2018 12:33:00 AM,10.8
5222,synth_563463091389540454_1970341008.dem,19,07/29/2018 01:14:00 AM,14.8
5223,synth_885818960187036367_1824466530.dem,18,07/26/2018 06:31:00 AM,12.9
5224,synth_399811289141650285_4273778645.dem,8,03/04/2018 10:20:00 AM,7.7
5225,synth_313740355313155602_8915997921.dem,17,03/21/2018 10:31:00 AM,13.4
5226,synth_228585378868831278_9787010450.dem,1,09/12/2018 02:04:00 AM,8.5
5227,synth_529845298592501553_8352380826.dem,3,06/17/2018 07:13:00 AM,10.2
5228,synth_322071867917811700_5799547701.dem,3,04/16/2018 09:39:00 PM,11.1
5229,synth_546771902571667295_3226234334.dem,6,06/03/2018 05:33:00 AM,8.5
5230,synth_394722525586155443_3501522951.dem,17,11/12/2017 05:54:00 PM,17.0
5231,synth_346216344477554140_8860977832.dem,12,04/07/2018 05:12:00 PM,13.9
5232,synth_656225473357607950_6228919926.dem,19,11/07/2017 11:00:00 AM,16.8
5233,synth_463509886836647855_3686523857.dem,11,12/26/2017 09:32:00 AM,14.2
5234,synth_771381641392545303_9810984663.dem,5,08/22/2018 07:09:00 AM,13.7
5235,synth_696660138866982668_4258790641.dem,10,01/19/2018 02:36:00 PM,15.6
5236,synth_866882859588296671_2649502727.dem,16,09/02/2018 11:29:00 AM,7.9
5237,synth_823157027605904608_1564981123.dem,10,10/02/2017 01:15:00 AM,6.2
5238,synth_480929409389850114_7021241289.dem,6,06/11/2018 02:31:00 AM,16.0
5239,synth_778699108630344883_6425866288.dem,21,09/14/2018 01:02:00 PM,6.9
5240,synth_649077550741908272_6302750986.dem,3,03/10/2018 04:03:00 PM,15.1
5241,synth_757754274290634620_7777043603.dem,14,12/04/2017 11:05:00 AM,8.1
5242,synth_893718128292949605_3522069984.dem,15,01/22/2018 10:09:00 AM,14.3
5243,synth_251016678270976548_2097073209.dem,2,04/05/2018 11:19:00 PM,7.6
5244,synth_212380315898592047_3580311457.dem,10,06/06/2018 03:43:00 PM,14.2
5245,synth_384310186952847428_1028419106.dem,19,05/15/2018 05:33:00 AM,6.4
5246,synth_954275591785694946_6276251250.dem,5,08/05/2018 01:25:00 PM,16.6
5247,synth_432893532714544294_7471996386.dem,7,04/19/2018 07:21:00 AM,13.7
5248,synth_578217289464989262_4324384222.dem,2,04/23/2018 01:55:00 PM,7.9
5249,synth_910405453599077183_9544953694.dem,8,08/21/2018 11:08:00 PM,7.2
5250,synth_998506222385658736_1908622792.dem,6,01/18/2018 04:04:00 PM,12.5
5251,synth_158240485172209711_7790023074.dem,1,12/05/2017 12:21:00 PM,9.7
5252,synth_405883515156708847_6682784811.dem,18,09/03/2018 08:38:00 PM,16.2
5253,synth_250441099944902078_8689772396.dem,18,05/17/2018 05:53:00 AM,14.6
5254,synth_922219440858520175_9896421881.dem,12,09/10/2018 02:08:00 PM,7.4
5255,synth_131744608011266840_4281670437.dem,9,11/20/2017 03:13:00 PM,5.4
5256,synth_302017023186308511_5015637765.dem,7,11/04/2017 03:41:00 PM,17.2
5257,synth_979719886440004595_5896404359.dem,21,03/27/2018 09:48:00 PM,5.4
5258,synth_784786861272352584_8690241405.dem,18,09/29/2018 07:49:00 AM,8.4
5259,synth_792274858757454430_4586476035.dem,18,06/06/2018 06:31:00 PM,14.3
5260,synth_239675684236279219_9365605061.dem,19,12/11/2017 11:03:00 AM,15.7
5261,synth_780236361642701314_1604495014.dem,21,01/11/2018 08:13:00 AM,14.4
5262,synth_587584546482669090_3981834356.dem,20,08/21/2018 12:27:00 AM,10.5
5263,synth_312860868364604438_5134982984.dem,1,06/14/2018 10:29:00 PM,9.1
5264,synth_527008730513178838_8187875445.dem,5,05/06/2018 12:34:00 PM,7.6
5265,synth_831251859600714533_2464789101.dem,16,05/15/2018 11:48:00 PM,6.8
5266,synth_445591300429375737_1801432009.dem,20,07/21/2018 05:47:00 PM,16.5
5267,synth_768479653633515542_7530512636.dem,20,04/25/2018 02:40:00 PM,6.4
5268,synth_348876384683866587_9983551791.dem,1,12/25/2017 03:00:00 PM,6.2
5269,synth_585826366063953295_8320699541.dem,6,03/26/2018 02:33:00 PM,10.0
5270,synth_370005564370468475_3217100533.dem,2,04/12/2018 07:48:00 AM,14.8
5271,synth_225581862125525671_6110326519.dem,3,07/16/2018 04:33:00 AM,10.8
5272,synth_537358657184070232_1696494023.dem,2,07/07/2018 08:25:00 AM,6.2
5273,synth_342288134276357362_5745490493.dem,19,07/08/2018 12:52:00 AM,17.0
5274,synth_396389596221712302_8691123448.dem,11,07/05/2018 03:57:00 AM,15.2
5275,synth_799713315013561630_6984070709.dem,11,08/19/2018 08:15:00 AM,8.1
5276,synth_976472891918764593_4418399507.dem,16,01/03/2018 01:50:00 AM,14.9
5277,synth_938583978515345294_5832421800.dem,19,05/22/2018 09:04:00 AM,10.0
5278,synth_128884993485682744_4032254244.dem,8,10/16/2017 02:12:00 AM,9.8
5279,synth_208331678719009219_6912511666.dem,15,05/02/2018 12:03:00 PM,15.4
5280,synth_237651079553076197_1308939868.dem,10,12/08/2017 11:07:00 PM,9.5
5281,synth_686314117560505475_1428994435.dem,21,02/15/2018 04:29:00 PM,10.9
5282,synth_204955537435652348_7652230403.dem,5,07/03/2018 12:51:00 PM,8.0
5283,synth_340411812780310546_6942951884.dem,8,06/17/2018 02:39:00 AM,9.9
5284,synth_885765694724280285_7278388609.dem,1,06/07/2018 08:33:00 PM,6.9
5285,synth_723372254654362125_7840739150.dem,13,02/09/2018 11:53:00 PM,5.7
5286,synth_913998634657405359_1088344615.dem,14,09/20/2018 06:13:00 AM,6.1
5287,synth_440425929397076399_4933490480.dem,21,06/23/2018 11:58:00 PM,12.0
5288,synth_337366680712179748_6005617331.dem,18,02/08/2018 02:59:00 AM,5.6
5289,synth_161974321564172280_5394629669.dem,14,10/24/2017 08:31:00 PM,7.5
5290,synth_276566750591221889_6002457004.dem,21,12/31/2017 10:33:00 PM,7.7
5291,synth_322404903404704895_1339380030.dem,1,08/25/2018 09:03:00 PM,14.1
5292,synth_854855795624978969_5837729614.dem,17,04/23/2018 01:24:00 AM,17.7
5293,synth_132793971852848989_1802649292.dem,7,03/10/2018 07:27:00 PM,12.3
5294,synth_428192086976402876_3442092121.dem,13,01/14/2018 11:22:00 PM,9.5
5295,synth_367723073919946132_4407513546.dem,16,07/03/2018 04:30:00 AM,13.7
5296,synth_639613736289800723_2540392440.dem,17,01/22/2018 05:18:00 PM,10.5
5297,synth_510434764691248822_9546614476.dem,8,06/14/2018 09:38:00 PM,8.1
5298,synth_858652799411614891_8371337505.dem,20,06/29/2018 02:46:00 PM,16.5
5299,synth_576686955798607061_3777183593.dem,18,06/22/2018 01:58:00 PM,8.6
5300,synth_816565510805385759_2686669574.dem,8,06/04/2018 12:06:00 AM,13.4
5301,synth_797547932816333029_2235391149.dem,9,03/21/2018 06:03:00 PM,8.5
5302,synth_661412663424885551_7590795919.dem,15,11/13/2017 10:22:00 PM,16.6
5303,synth_574836105560657738_3359477170.dem,12,12/20/2017 05:41:00 PM,9.5
5304,synth_346338445460708202_1684678580.dem,19,03/09/2018 05:27:00 PM,9.9
5305,synth_402234523835293203_6842318201.dem,21,08/12/2018 06:49:00 PM,14.3
5306,synth_270880702285606892_3213077450.dem,19,12/06/2017 07:19:00 AM,7.1
5307,synth_449621411307930859_7431238382.dem,10,05/28/2018 04:20:00 PM,7.4
5308,synth_673831418719573577_8846499552.dem,21,11/26/2017 10:10:00 PM,15.9
5309,synth_932661907445337015_7799557225.dem,7,11/12/2017 06:58:00 PM,13.8
5310,synth_592866259247969906_2619304307.dem,6,03/08/2018 04:36:00 AM,6.4
5311,synth_987435298790326905_3252684134.dem,19,03/11/2018 11:10:00 PM,13.1
5312,synth_154823301222566894_4862746231.dem,8,10/26/2017 05:28:00 PM,5.0
5313,synth_492198537942935663_5817489772.dem,9,02/03/2018 03:12:00 PM,9.4
5314,synth_664453898338052589_5329689118.dem,15,04/15/2018 08:31:00 PM,8.9
5315,synth_208667432957695370_9601410577.dem,7,06/09/2018 08:54:00 AM,16.1
5316,synth_129441350855790913_7892345578.dem,16,02/23/2018 03:14:00 PM,12.8
5317,synth_446695134568627189_3542784427.dem,7,10/28/2017 03:38:00 PM,17.8
5318,synth_810436235319265825_6810982751.dem,11,05/01/2018 12:01:00 PM,6.1
5319,synth_235212282299595789_2558608353.dem,15,06/01/2018 10:01:00 AM,11.6
5320,synth_724831045340973789_6389183908.dem,15,08/04/2018 08:45:00 AM,12.8
5321,synth_859022520669082999_6273867233.dem,20,06/23/2018 12:36:00 AM,14.8
5322,synth_867323862377730283_8177623624.dem,7,06/10/2018 02:45:00 AM,14.4
5323,synth_939340406464778423_8036444109.dem,8,04/11/2018 05:25:00 PM,9.7
5324,synth_563287399806154313_9771256200.dem,5,10/13/2017 10:49:00 PM,13.7
5325,synth_938388834373641791_4501384152.dem,4,11/13/2017 03:11:00 PM,10.1
5326,synth_828278879649060770_3994759823.dem,6,10/16/2017 06:37:00 AM,7.3
5327,synth_666441305229953507_2213829469.dem,17,06/14/2018 04:52:00 AM,6.2
5328,synth_384240810591003197_1278300343.dem,11,07/04/2018 05:44:00 AM,12.8
5329,synth_642128304052739117_3030840233.dem,4,11/03/2017 10:20:00 AM,10.3
5330,synth_266743219764604056_3911129554.dem,1,03/15/2018 06:14:00 AM,11.2
5331,synth_206119390161876025_1894315238.dem,13,09/03/2018 05:10:00 AM,10.3
5332,synth_175125882022960526_8881926344.dem,8,07/16/2018 04:24:00 AM,8.2
5333,synth_816109257101468072_1629772038.dem,2,03/30/2018 07:14:00 PM,8.2
5334,synth_311611615622720993_1873655697.dem,21,09/29/2018 07:57:00 PM,12.3
5335,synth_312479983937339804_2245828907.dem,15,01/30/2018 01:36:00 PM,7.5
5336,synth_912142795924347624_9688599387.dem,8,06/22/2018 12:28:00 AM,6.6
5337,synth_385199589415898246_1635283375.dem,12,07/19/2018 01:51:00 PM,8.1
5338,synth_706328989900934905_5343486163.dem,8,04/14/2018 03:08:00 AM,5.2
5339,synth_934062983746666666_9043800896.dem,18,11/27/2017 08:25:00 PM,15.5
5340,synth_656060105190365961_5393315177.dem,5,08/16/2018 09:27:00 PM,17.6
5341,synth_323565735926388426_7776303398.dem,9,10/07/2017 10:44:00 PM,11.1
5342,synth_223328773457296894_1867061186.dem,18,10/01/2017 09:28:00 PM,12.2
5343,synth_342815896094016392_9520497464.dem,15,10/20/2017 05:51:00 PM,15.8
5344,synth_323582008403837765_4814480306.dem,6,05/08/2018 01:43:00 PM,6.5
5345,synth_733701834435245935_7050999240.dem,3,12/08/2017 05:07:00 PM,15.3
5346,synth_476243525355507883_8231685151.dem,2,05/31/2018 01:19:00 PM,10.6
5347,synth_421287841836275854_1429652465.dem,2,09/13/2018 01:43:00 PM,5.1
5348,synth_544498617923778449_1382555493.dem,15,08/28/2018 02:08:00 PM,17.5
5349,synth_685643609576828742_7111599854.dem,14,02/27/2018 09:18:00 AM,7.0
5350,synth_723896185574696901_3828896037.dem,8,03/11/2018 03:55:00 PM,7.1
5351,synth_389081110704499113_4420912993.dem,10,05/15/2018 02:29:00 PM,11.5
5352,synth_632584729069619972_3062309801.dem,18,01/09/2018 01:44:00 PM,8.3
5353,synth_424184698633588058_7381276332.dem,17,04/23/2018 06:40:00 PM,8.4
5354,synth_202910040761965717_5364434755.dem,10,06/26/2018 03:20:00 AM,6.7
5355,synth_277829067645290536_3597033997.dem,1,09/21/2018 05:45:00 AM,11.3
5356,synth_807080138987290105_4403493722.dem,6,07/06/2018 05:51:00 AM,9.2
5357,synth_684438287449363136_1782236946.dem,13,04/02/2018 07:04:00 AM,13.7
5358,synth_484829664893855376_7250305869.dem,11,07/06/2018 09:07:00 AM,13.2
5359,synth_831600152332775785_7481760633.dem,9,06/12/2018 02:48:00 AM,10.1
5360,synth_424325354529052937_8316963639.dem,7,06/13/2018 06:25:00 AM,6.6
5361,synth_121732697903566610_5949155726.dem,21,06/29/2018 02:22:00 PM,11.5
5362,synth_586476349685255652_1124103270.dem,9,08/07/2018 04:23:00 PM,5.9
5363,synth_621693678692310234_5899686400.dem,1,08/22/2018 07:59:00 PM,9.8
5364,synth_402708672087459534_3901377210.dem,8,09/04/2018 09:45:00 PM,7.5
5365,synth_226472622742798733_3970680957.dem,11,04/20/2018 01:59:00 AM,6.4
5366,synth_258854318923058971_1980151540.dem,10,08/04/2018 02:21:00 AM,8.0
5367,synth_379598485512008525_5238281588.dem,18,07/08/2018 08:53:00 AM,13.3
5368,synth_392140495907015344_3478729943.dem,20,12/07/2017 01:15:00 PM,10.7
5369,synth_907931693425263229_6362781072.dem,11,02/04/2018 10:12:00 PM,13.9
5370,synth_383369344583709887_3196989422.dem,15,07/13/2018 03:15:00 AM,13.6
5371,synth_911747176578194421_7831710188.dem,20,10/29/2017 04:28:00 PM,16.9
5372,synth_534843161202504574_9450686006.dem,21,11/13/2017 08:18:00 PM,11.0
5373,synth_805789217554464826_2460197278.dem,15,09/28/2018 03:14:00 AM,12.1
5374,synth_540336273186446663_4559445626.dem,3,04/23/2018 12:40:00 PM,13.4
5375,synth_355575922717205976_6390376841.dem,5,09/14/2018 11:46:00 PM,17.8
5376,synth_477501941052812747_5729719055.dem,20,03/23/2018 06:36:00 PM,5.2
5377,synth_115853444686590308_7346099615.dem,13,07/22/2018 04:27:00 AM,6.2
5378,synth_413694641077958506_2586879748.dem,18,07/16/2018 07:16:00 AM,17.2
5379,synth_162316672186720290_2577395916.dem,7,04/03/2018 02:10:00 PM,17.0
5380,synth_330012247237814806_5969592809.dem,10,06/30/2018 06:46:00 AM,9.3
5381,synth_563030700916626202_9558746837.dem,5,05/11/2018 08:52:00 AM,8.3
5382,synth_471446087591637885_4792667167.dem,21,08/25/2018 09:46:00 PM,14.1
5383,synth_675234322184442474_9566639287.dem,13,09/23/2018 03:57:00 AM,16.2
5384,synth_505562817487127905_7154180122.dem,11,12/05/2017 06:07:00 AM,12.4
5385,synth_401740872474917805_1313108098.dem,10,09/18/2018 09:37:00 PM,5.3
5386,synth_583772555075027896_4754156027.dem,4,11/16/2017 06:01:00 PM,12.7
5387,synth_532586363185767490_5620654604.dem,21,09/21/2018 08:41:00 PM,5.9
5388,synth_444701680068316680_5611910016.dem,17,08/24/2018 03:34:00 AM,13.4
5389,synth_216815448954386480_3193798066.dem,4,03/04/2018 10:52:00 PM,9.2
5390,synth_745319761732747746_2757183773.dem,8,01/15/2018 01:20:00 AM,15.4
5391,synth_480176831424261118_7670169206.dem,12,10/17/2017 03:36:00 PM,15.0
5392,synth_889661341673473081_3475049409.dem,7,01/15/2018 06:06:00 AM,17.0
5393,synth_224965520244320646_1075574946.dem,18,10/09/2017 02:10:00 PM,9.0
5394,synth_400631808052738695_4053147111.dem,2,08/25/2018 02:46:00 AM,14.3
5395,synth_306261111903565677_7194819307.dem,10,12/16/2017 12:12:00 AM,6.1
5396,synth_111271061787189041_7870481974.dem,18,12/31/2017 05:21:00 AM,8.0
5397,synth_310028624163419263_9701585574.dem,15,02/18/2018 10:30:00 PM,16.3
5398,synth_388997025556908476_5972571432.dem,17,08/23/2018 03:26:00 AM,6.3
5399,synth_377849317919858454_1611760879.dem,6,03/20/2018 06:17:00 PM,11.5
5400,synth_247407804768032958_4699213990.dem,16,10/01/2018 08:57:00 PM,17.1
5401,synth_264417254830691872_7379215593.dem,6,02/10/2018 07:16:00 PM,7.4
5402,synth_932918766261195582_8913321082.dem,6,09/08/2018 05:18:00 PM,15.2
5403,synth_889096021572240286_5453557603.dem,12,03/02/2018 03:31:00 PM,9.4
5404,synth_734018438198131666_2469244482.dem,8,08/20/2018 11:47:00 PM,12.6
5405,synth_552747719535529274_7387660553.dem,3,07/02/2018 09:32:00 PM,6.8
5406,synth_100171678882471126_3165782749.dem,5,01/03/2018 04:12:00 AM,15.9
5407,synth_662807712905279494_3441799992.dem,7,01/08/2018 12:57:00 AM,16.0
5408,synth_879359973301739546_6811922300.dem,3,02/01/2018 11:15:00 AM,13.3
5409,synth_307190063016196373_7350929414.dem,2,05/26/2018 10:11:00 AM,15.1
5410,synth_366467722714006742_1947583349.dem,12,04/25/2018 06:56:00 AM,14.3
5411,synth_334338874533290002_3330329086.dem,4,06/24/2018 07:20:00 PM,12.8
5412,synth_117347187175528106_8743907721.dem,16,12/20/2017 12:26:00 PM,9.1
